epoch_start,SV1,SV2,GDOP,XDOP,YDOP,pos est X,pos est Y,pos est Z,angle,el
2021-02-01 14:45:00,G19,G17,61.803465380520684,37.18951493605201,49.36201284249239,-6637.208342963281,3421.042148718828,11.081042653509485,23.581173011219104,61.410961249668816
2021-02-01 15:00:00,G19,G17,67.8745895409149,45.527070612644785,50.341292660984884,-6627.389630465885,3424.5706331851766,11.081042653509485,23.5147229353497,68.41585675228266
2021-02-01 15:15:00,G19,G17,76.8672602792781,55.7823461233036,52.885778464746465,-6623.668181220296,3431.5996283561694,11.081042653509485,23.38202833302751,75.63087990969571
2021-02-01 15:30:00,G19,G17,90.76610798347909,69.76435864317712,58.063935636285834,-6651.2631670606925,3405.5034631255467,11.081042653509485,23.175547797036856,78.36822650270638
2021-02-01 15:45:00,G19,G17,113.89074485426015,91.25213309905924,68.14800047198568,-6448.767519490939,3560.0666014722283,11.081042653509485,22.891807452521462,78.10850147958318
2021-02-01 16:00:00,G19,G17,157.8031891048189,130.15979168044737,89.22037391399891,-6684.929696447015,3385.3054398934883,11.081042653509485,22.532970205018277,76.73697893332275
2021-02-01 16:15:00,G19,G17,267.6758664045225,224.90670223210142,145.1459429212289,-6620.9442385659,3430.2146925793795,11.081042653509485,22.107569500319592,71.48201214422859
2021-02-01 16:30:00,G19,G17,957.14409287172,811.2860003620928,507.8777807068411,-6262.316306172647,3654.948491222206,11.081042653509485,21.630084869869513,64.10291506999367
2021-02-01 16:45:00,G19,G17,557.1445349587174,471.542698727104,296.74486703484035,-6362.819658211501,3591.9643357560562,11.081042653509485,21.119386101614417,56.39589199114701
2021-02-01 17:00:00,G19,G17,217.22135274526102,181.28423069304884,119.67098140531209,-6514.501726296794,3496.132923788566,11.081042653509485,20.59644178925288,48.701500982474116
2021-02-01 17:15:00,G19,G17,134.54851660080485,108.7643626215811,79.20616606677959,-6524.3231150197325,3504.4073507203784,11.081042653509485,20.081893264655196,41.13622221961991
2021-02-01 17:30:00,G19,G17,97.73498737102194,74.3674816127301,63.41612913915567,-6748.020295316817,3325.9915719400533,11.081042653509485,19.594050852078684,33.766417429855785
2021-02-01 00:15:00,G20,G15,60.996060677954006,7.058022620196592,60.586332905379244,-6631.120209061289,3444.363976788383,11.081042653509485,64.00622526261431,57.97814625833823
2021-02-01 00:30:00,G20,G15,69.32202719135958,10.134037217426032,68.57729029055771,-6618.720370144026,3350.885228838712,11.081042653509485,67.63508274640657,54.9301770223411
2021-02-01 00:45:00,G20,G15,80.31052901946406,13.783408267878007,79.11888982984513,-6651.622774815865,3543.7712348280024,11.081042653509485,70.33663531454734,50.60137534040472
2021-02-01 01:00:00,G20,G15,94.99332275221295,18.304357161396897,93.21309927480212,-6668.960496419538,3622.8788059223366,11.081042653509485,71.93448810134221,45.45101218749167
